kind,threshold,pct,K,R_eq,act_fraction,n_seed,frac_activated,frac_peak_active,peak_active,t_peak,n_early,N,seed_x,seed_y,seed_z
loc,0.15,70,0.005161441948447148,13.919206452751876,0.01,100.0,0.9965,0.0597,597.0,362.0,1354.0,10000.0,-1.336411476135254,14.147193908691406,10.691513061523438
loc,0.15,70,0.005167011785368747,13.911702249406634,0.01,100.0,0.9964,0.0523,523.0,369.0,1321.0,10000.0,4.8383588790893555,-18.29874038696289,-7.0376458168029785
loc,0.15,70,0.005119262077610869,13.976432075563704,0.01,100.0,0.9958,0.064,640.0,337.0,1375.0,10000.0,1.1491413116455078,11.95081615447998,-10.803515434265137
loc,0.15,70,0.005175814803852267,13.899866713063695,0.01,100.0,0.9958,0.0556,556.0,349.0,1346.0,10000.0,-1.99519681930542,-17.07717514038086,8.562933921813965
loc,0.15,70,0.005199223683404647,13.868540172914587,0.01,100.0,0.9954,0.0572,572.0,360.0,1338.0,10000.0,-10.369020462036133,15.451711654663086,-1.7501461505889893
loc,0.15,60,0.003368903758836221,17.228826509588508,0.01,100.0,0.9963,0.0621,621.0,343.0,1325.0,10000.0,-9.12207317352295,-13.412315368652344,-4.031820774078369
loc,0.15,60,0.003388080596323699,17.179998974368086,0.01,100.0,0.9968,0.0591,591.0,363.0,1348.0,10000.0,4.466822147369385,14.552814483642578,9.159209251403809
loc,0.15,60,0.0033907120638789474,17.17333114415416,0.01,100.0,0.9948,0.0651,651.0,348.0,1357.0,10000.0,-6.425036907196045,11.24708366394043,-9.181042671203613
loc,0.15,60,0.0033691969076738502,17.22807696593319,0.01,100.0,0.993,0.0718,718.0,344.0,1397.0,10000.0,8.528107643127441,-6.4859700202941895,7.357204914093018
loc,0.15,60,0.003393461384902232,17.166372973416568,0.01,100.0,0.9935,0.0747,747.0,354.0,1420.0,10000.0,2.853271961212158,-4.064363956451416,-11.359827041625977
loc,0.15,50,0.0021897910129894866,21.369711815780533,0.01,100.0,0.9958,0.066,660.0,349.0,1414.0,10000.0,10.266562461853027,11.362340927124023,-2.529785633087158
loc,0.15,50,0.0022065780094414483,21.288269381631174,0.01,100.0,0.9972,0.055,550.0,351.0,1340.0,10000.0,-6.449986457824707,-17.092626571655273,5.644139289855957
loc,0.15,50,0.0021951137533495254,21.343787313242984,0.01,100.0,0.9938,0.0621,621.0,355.0,1349.0,10000.0,-10.884628295898438,12.128776550292969,2.135166645050049
loc,0.15,50,0.0021744150721333044,21.445134535898596,0.01,100.0,0.9926,0.0704,704.0,342.0,1403.0,10000.0,0.06271743774414062,-7.563077926635742,-11.445550918579102
loc,0.15,50,0.0021953686355976852,21.342548270670363,0.01,100.0,0.9967,0.0631,631.0,353.0,1399.0,10000.0,9.498295783996582,-11.427785873413086,4.620082855224609
