x,y,z,K,activation_time,speed
-10.8172,-6.2784,-1.3260,0.000418,342,0.10061
11.0265,-5.3234,-2.7782,0.001017,271,0.08098
-10.1439,-6.9968,3.4059,0.000354,357,0.02895
-9.0294,-6.1412,-6.5687,0.001425,322,0.10331
-8.5872,-6.8018,-7.1301,0.002628,321,0.22784
9.5125,-5.7647,-6.2711,0.000503,277,0.16778
10.4101,-5.5086,-4.6176,0.000848,273,0.18593
-3.1842,-8.0631,10.5120,0.002596,330,0.08329
8.3190,-5.5392,-7.8972,0.001046,278,0.25972
0.4529,-6.9203,11.1938,0.001357,318,0.17492
8.8505,-7.5561,6.7463,0.001381,291,0.27034
11.1816,-7.4108,-0.5335,0.000590,275,0.04311
-3.9896,-5.9866,-10.7632,0.002202,299,0.15999
-9.3829,-6.9782,5.1686,0.001523,350,0.06485
-4.0282,-7.5045,10.2867,0.002545,333,0.07580
4.2185,-6.2792,-10.6939,0.000382,286,0.24553
8.1070,-4.3909,-8.2537,0.002856,274,0.21419
-9.3712,-6.7408,-5.9065,0.002729,325,0.08874
10.9954,-6.5022,2.4614,0.001582,279,0.11118
-10.3613,-7.2674,-3.2920,0.000758,336,0.24217
-8.3716,-6.9124,6.7876,0.001407,346,0.20556
-8.9831,-6.4111,6.0214,0.000917,346,0.06109
-2.9356,-6.3191,-11.1016,0.000994,295,0.04825
-7.1375,-6.8239,8.2280,0.001044,341,0.19090
1.5012,-8.4741,10.8445,0.000902,318,0.11584
5.2300,-6.5859,-10.1777,0.000086,286,0.24371
5.0523,-7.0149,9.9732,0.000630,305,0.11615
0.3998,-7.2706,-11.4628,0.001606,294,0.19503
-9.8698,-6.4493,4.3251,0.000466,353,0.07166
-10.0031,-8.0909,3.3717,0.000543,358,0.04749
10.6878,-6.5185,3.5476,0.001545,282,0.04155
-7.8721,-7.3440,-7.9538,0.002113,318,0.27599
3.2879,-7.2452,10.6468,0.002183,310,0.11966
-9.0091,-7.4487,-6.3967,0.000906,324,0.14531
-9.8684,-6.0583,-5.0232,0.000751,329,0.25856
7.6821,-6.4400,-8.4256,0.001334,282,0.20543
-10.6134,-6.7750,-2.3052,0.001146,340,0.11893
10.3245,-7.2002,4.2550,0.000430,283,0.13874
2.3441,-6.7769,-11.2585,0.000393,290,0.24697
-7.2148,-6.7538,-8.6831,0.000992,315,0.10882
0.5220,-7.9952,11.0328,0.001876,321,0.10171
6.8736,-6.1173,-9.1538,0.001263,282,0.24940
7.4166,-7.1468,8.3707,0.001488,298,0.06337
9.4324,-7.8048,5.8219,0.000431,287,0.04401
-4.9778,-5.6277,-10.3237,0.001054,303,0.24387
9.9297,-6.9586,5.1891,0.001169,283,0.03899
-0.4564,-7.4967,11.1151,0.001095,322,0.18311
10.3480,-6.6624,-4.4969,0.002190,277,0.19141
3.4213,-7.0773,-10.9320,0.001627,290,0.24611
-4.9084,-7.0363,9.8886,0.000484,333,0.11866
-0.7170,-6.9568,-11.4543,0.000853,295,0.17758
-5.6671,-6.4397,-9.8771,0.001220,307,0.23424
-5.7368,-6.6847,9.4173,0.001515,336,0.11132
-7.9565,-6.2237,-7.9872,0.001104,317,0.25807
11.1239,-6.9449,-1.5988,0.000719,275,0.17171
-1.8377,-6.6334,-11.3308,0.001420,295,0.19351
10.7205,-5.9749,-3.6464,0.001299,273,0.09584
9.9729,-6.2108,-5.4185,0.002163,277,0.24195
-6.9451,-7.8799,8.1844,0.001770,344,0.07819
-10.1765,-6.6293,-4.1331,0.001134,333,0.17723
-10.7967,-6.8887,-0.3897,0.001081,346,0.14148
-8.4298,-7.9608,-7.1846,0.002862,322,0.18496
-9.8451,-9.1824,3.3412,0.001348,362,0.02518
-8.1918,-7.9798,6.7338,0.000605,349,0.18159
10.6759,-7.4389,3.2294,0.000311,283,0.16704
-2.6484,-7.4199,-11.0673,0.000891,299,0.19714
7.0986,-7.2753,-8.8123,0.000440,286,0.23807
5.9164,-7.4177,9.4341,0.001519,302,0.10086
-10.6965,-7.4858,0.5546,0.001649,350,0.14423
-1.3659,-8.0564,10.9452,0.001139,326,0.17965
7.5325,-8.1498,8.0698,0.000717,298,0.24344
8.3125,-6.6820,-7.7375,-0.000141,282,0.26760
6.8435,-8.8582,8.5390,0.002322,302,0.24425
-9.2171,-8.0631,5.1282,0.000339,354,0.18665
-6.3668,-7.2179,-9.3281,0.002555,311,0.21205
-4.7667,-7.9947,9.8003,0.001433,337,0.05899
11.0547,-8.5081,-0.4369,0.000820,279,0.04745
-10.6897,-7.3911,-1.3854,0.001373,344,0.10528
6.6662,-6.7345,9.0567,0.001983,298,0.10751
1.5081,-7.5727,-11.3289,0.000990,294,0.24503
8.9258,-6.2957,-7.0732,0.003212,281,0.08045
10.9619,-6.4659,-2.6391,0.001595,275,0.08551
0.6666,-8.3734,-11.3305,0.001871,298,0.22727
-10.2077,-8.6318,2.4262,0.000752,358,0.05630
-10.4942,-8.0663,1.4961,0.001037,354,0.24454
-4.7260,-6.7881,-10.3570,0.000116,303,0.15255
-2.2792,-8.6001,10.7024,0.004411,330,0.19699
-9.7757,-7.0692,-5.0229,0.000559,329,0.21788
-3.7184,-7.1162,-10.7686,0.001598,299,0.04591
10.6456,-7.1268,-3.5262,0.001072,277,0.09446
0.9896,-9.4229,-11.1742,0.000330,302,0.14092
-10.0447,-9.7235,2.3908,0.001206,359,0.07415
10.8673,-7.5960,-2.5163,0.001325,279,0.09044
8.9269,-8.6359,6.4149,0.002413,291,0.05437
8.2682,-8.4117,7.2633,0.000020,295,0.26730
11.0170,-8.0575,-1.4821,0.002619,279,0.18553
-2.3119,-7.5305,10.8623,0.001971,326,0.08423
-7.0630,-7.8656,-8.6837,0.001926,315,0.19845
-9.7276,-7.5397,4.2870,0.001615,354,0.12500
-7.7048,-8.4667,-7.9483,0.001222,319,0.18301
6.1936,-6.9085,-9.5551,0.001439,286,0.23834
9.9449,-9.1255,4.5070,0.000289,291,0.11149
9.8729,-7.3254,-5.3517,0.001910,281,0.24357
9.9302,-8.0524,4.8767,0.001039,287,0.17085
-7.4932,-8.4418,7.4453,0.000044,348,0.06533
6.7401,-7.8142,8.8131,0.000385,301,0.13747
10.5400,-8.2567,-3.4195,0.001663,281,0.09413
-7.9808,-9.0477,6.6933,0.000191,351,0.22466
-10.5452,-8.5854,0.5085,0.001043,351,0.26427
-6.3568,-7.3412,8.8191,0.000954,340,0.16357
-1.5467,-7.7167,-11.2698,0.000462,299,0.14126
-3.4287,-8.2268,-10.7548,0.001279,303,0.19944
2.6033,-7.8713,-11.0811,0.001311,294,0.24438
11.1014,-7.1949,1.4257,-0.000194,279,0.18095
-9.4775,-7.9793,-5.4146,0.001749,328,0.09567
-8.6331,-8.5678,5.9311,0.000510,353,0.16653
8.7680,-7.3799,-7.0643,0.002715,284,0.18678
2.4034,-7.8681,10.7795,0.000987,314,0.11732
-8.8187,-7.4888,5.9710,0.000882,350,0.17613
-2.3502,-8.5103,-11.0244,-0.000251,303,0.15084
-4.4743,-7.9267,-10.3670,0.000738,303,0.04849
9.2925,-7.9272,-6.2029,0.001328,285,0.18619
-9.0336,-9.1473,5.0995,0.001157,357,0.12918
-4.0668,-8.5649,10.0542,0.001581,334,0.11303
-5.5656,-7.7795,9.3233,0.000742,337,0.08892
7.9558,-7.6916,-7.9516,0.002026,286,0.14303
10.2434,-7.7924,-4.4051,0.000845,281,0.17702
-10.4825,-7.8820,-2.3876,0.000552,340,0.25507
-0.4283,-8.0680,-11.3820,0.003191,298,0.18182
-8.9327,-8.5566,-6.2907,0.002169,326,0.19112
-10.5438,-8.4911,-1.4507,0.000717,344,0.19923
10.7497,-8.7153,-2.4017,0.000319,283,0.08962
8.6059,-8.4145,-7.0494,-0.000241,288,0.15769
2.4790,-8.9401,10.5958,0.001212,317,0.12510
-10.3529,-9.1646,1.4580,0.002984,355,0.26490
-5.0786,-8.8468,9.4146,0.001150,338,0.10925
10.9712,-8.9569,0.5839,0.000735,283,0.22942
5.4412,-7.6805,-9.9495,0.002146,290,0.23883
-4.1623,-9.0376,-10.3773,0.002360,307,0.22616
-6.8793,-8.9757,-8.6764,0.001699,315,0.27353
-3.1919,-9.1028,10.3190,0.001949,334,0.25075
-9.5572,-8.6275,4.2506,0.000059,358,0.06968
-2.2613,-9.6451,10.5073,0.002815,333,0.12728
4.4498,-7.3775,-10.4823,0.000709,290,0.24494
-5.4596,-7.5935,-9.8971,0.002176,307,0.18052
-0.3975,-8.5695,10.9514,0.001866,325,0.10535
-6.1651,-8.3581,-9.3286,0.001097,311,0.18733
5.1271,-8.0910,9.7600,0.000349,306,0.12205
6.9260,-9.9015,8.2507,0.001303,303,0.26347
9.7522,-8.4312,-5.2780,0.001413,285,0.23896
1.7875,-8.6572,-11.1661,0.000396,298,0.23120
-10.3949,-9.6825,0.4653,0.002222,352,0.18865
10.9164,-7.5848,2.2937,0.001082,283,0.07147
9.4673,-8.8871,5.4823,0.000798,291,0.18201
-10.3895,-9.5805,-1.5089,0.001598,344,0.23494
-5.8013,-9.3680,8.8180,0.001964,342,0.08225
-9.9972,-7.7271,-4.2973,0.001400,332,0.14276
-3.1987,-10.1131,10.1160,0.002789,337,0.13182
-9.8086,-8.7457,-4.4607,0.003407,332,0.12475
-1.2593,-8.7789,-11.1998,0.001405,302,0.26367
-4.1341,-9.5128,9.8195,0.001741,338,0.18867
8.3376,-9.4543,6.9551,0.001490,295,0.05003
6.3661,-7.9978,-9.2883,0.001115,290,0.20536
-8.4215,-9.6451,5.9055,0.001297,355,0.20094
-10.1999,-8.3504,-3.4090,0.000807,336,0.18660
-10.6611,-7.9941,-0.4424,0.000813,348,0.10451
3.6509,-8.1776,-10.7222,0.000510,294,0.24804
10.8263,-9.4756,1.4840,0.000608,287,0.12123
-10.3399,-8.9691,-2.4708,0.001522,340,0.23037
4.2215,-7.6754,10.2409,0.000948,309,0.12310
0.5853,-9.0662,10.8606,0.000954,322,0.13031
1.5705,-9.5438,10.6646,0.000961,321,0.12994
-5.2135,-8.7386,-9.9016,0.001385,307,0.05260
10.4121,-9.3747,-3.3036,0.001196,285,0.09285
7.6151,-9.1757,7.7695,0.000571,299,0.25941
10.1306,-8.9107,-4.3091,0.001512,285,0.18034
2.8452,-8.9787,-10.8853,0.001142,298,0.24880
10.6680,-8.4682,2.8136,0.000430,286,0.14238
-1.3248,-9.1217,10.7740,0.001628,329,0.11095
-6.8369,-10.0241,-8.5449,0.002842,315,0.04982
-10.3579,-10.1860,-0.5396,0.002462,348,0.25210
10.9264,-8.4200,1.6378,0.002276,283,0.27002
10.3361,-8.2758,3.8742,0.001314,287,0.14961
-10.5102,-9.0917,-0.4947,0.000479,348,0.18018
10.8888,-9.1687,-1.3695,0.000436,283,0.19538
8.9659,-9.7112,6.0729,0.001258,295,0.20699
3.3618,-8.3161,10.4458,0.000824,313,0.12267
-8.7826,-9.6848,-6.2514,0.001717,327,0.15316
-9.3752,-9.7122,4.2243,0.003028,361,0.04050
-4.9335,-9.9178,9.2674,0.000442,342,0.10453
2.5518,-10.0075,10.3954,0.001428,318,0.12558
-8.3031,-9.0680,-7.1207,0.001676,323,0.18231
-0.3472,-9.6330,10.7683,0.002147,326,0.13596
-1.2909,-10.1737,10.5897,0.002422,330,0.14690
-9.3322,-9.1665,-5.3847,0.000875,330,0.15703
-7.7413,-10.1134,6.6740,0.000430,353,0.18280
9.1671,-9.0151,-6.1290,0.001170,289,0.12486
4.3028,-8.7483,10.0374,0.002192,310,0.12030
-5.6848,-10.3737,8.6774,0.003585,346,0.09356
0.6436,-10.1280,10.6616,0.001463,325,0.13105
4.6536,-8.4754,-10.2670,0.001476,294,0.24682
10.0030,-10.0261,-4.1844,0.000880,289,0.22742
10.6372,-9.4357,2.4208,0.000524,287,0.11143
-3.0922,-9.3315,-10.7323,0.000696,307,0.18213
10.3354,-9.3284,3.4828,0.000993,290,0.15902
-6.1172,-8.4963,8.7633,0.000938,341,0.08733
-9.6399,-9.8523,-4.4619,0.000550,334,0.17137
10.9098,-9.6171,-0.3294,0.001512,283,0.04044
6.0024,-8.4920,9.2003,0.000018,305,0.11783
5.2096,-9.1593,9.5262,-0.000021,309,0.10732
-6.4539,-9.7231,8.1629,0.000122,345,0.06895
-0.1661,-9.2244,-11.2519,0.002200,302,0.19978
10.7491,-10.7093,-0.2129,0.001406,287,0.03937
-2.6725,-10.4463,-10.7116,0.003109,310,0.26334
7.2299,-8.4056,-8.5427,0.001466,290,0.25149
2.6219,-11.0693,10.1809,0.002100,321,0.11265
-6.7375,-8.8662,8.1285,0.000975,345,0.28646
-8.8268,-10.2255,5.0821,0.000740,359,0.13134
9.6240,-9.5389,-5.1690,0.000512,289,0.22198
-3.7628,-10.1469,-10.3877,0.001594,311,0.14738
-10.0331,-9.4132,-3.4943,0.001892,336,0.10993
7.6886,-10.2198,7.4701,0.001018,299,0.04606
-7.9391,-11.7590,5.8774,0.001075,357,0.07942
-4.0695,-10.5497,9.6190,0.000559,341,0.10054
-8.6067,-11.2860,5.0567,0.002678,361,0.07406
-4.8441,-9.8341,-9.9521,0.003353,311,0.19598
3.8625,-9.2874,-10.5059,0.002053,298,0.25033
7.9287,-8.9332,-7.7626,0.002929,290,0.11270
10.8092,-10.0839,0.7097,0.000493,287,0.21177
8.3955,-10.5133,6.6379,0.002702,299,0.20016
-10.1750,-10.2564,1.4171,0.001865,356,0.16412
-5.9254,-9.5401,-9.3290,0.002719,311,0.04620
-9.8593,-10.8104,2.3523,0.002347,360,0.07407
5.3018,-10.2205,9.2915,0.002469,310,0.22445
-7.4422,-11.1867,6.7104,0.001722,353,0.05629
-4.8938,-10.9829,9.0406,0.000650,345,0.08313
-2.0211,-9.6000,-10.9621,-0.000383,306,0.26093
-9.6508,-10.2645,3.3041,0.001456,363,0.02764
-7.2671,-9.4821,7.4251,0.000341,349,0.16253
-7.5872,-9.5548,-7.8745,0.001844,319,0.13099
-8.1759,-10.7165,5.9024,-0.000105,357,0.10575
4.3872,-9.8159,9.8191,0.000596,313,0.11171
0.7004,-11.1844,10.4591,0.000651,326,0.13767
-8.1519,-10.1846,-7.0566,0.002592,323,0.21319
9.4977,-9.9625,5.1177,0.000156,295,0.10696
3.4366,-9.3841,10.2321,0.000271,314,0.11831
-9.1677,-10.7851,4.1918,0.000446,363,0.03504
10.6207,-9.8299,-2.2800,0.000856,287,0.09219
10.2793,-10.4894,-3.1611,0.000594,289,0.09507
5.5934,-8.7618,-9.6995,0.001678,294,0.22527
3.5146,-10.4491,10.0182,0.000876,317,0.09346
6.0923,-9.5468,8.9375,0.000226,306,0.21758
-9.1617,-10.3184,-5.3647,0.002352,331,0.13684
-4.0322,-11.5837,9.3922,0.001114,342,0.14355
10.6047,-10.4938,1.8882,0.003276,290,0.24662
-8.3821,-12.3333,4.9996,0.002747,361,0.25469
6.4684,-9.0635,-9.0458,0.000659,294,0.11955
-0.2491,-11.7339,10.3581,0.000645,330,0.14761
6.1737,-10.5982,8.6666,-0.000045,307,0.26424
3.0660,-10.0976,-10.6655,0.001331,302,0.24385
6.9930,-10.9490,7.9537,0.001859,303,0.04716
-1.5748,-10.7013,-10.9087,0.001151,310,0.19541
-7.4510,-10.6693,-7.7768,0.000276,319,0.04884
-6.1449,-10.5358,-9.0121,0.001303,315,0.07514
-9.8627,-10.5056,-3.5128,0.001953,338,0.17932
5.3806,-11.2761,9.0357,0.001605,311,0.26019
7.2255,-9.5936,-8.3425,0.001626,294,0.25069
4.8250,-9.5750,-10.0189,0.002277,298,0.24078
10.7422,-10.2772,-1.2497,0.000915,287,0.19943
-10.2235,-10.7772,0.4256,0.002052,352,0.25186
-6.3360,-10.7538,8.0101,0.001471,349,0.18736
-6.7268,-11.1696,-8.4069,0.003260,319,0.15172
-9.4525,-11.3420,3.2646,0.001013,364,0.02915
10.6661,-11.0912,0.8477,0.002308,291,0.23143
8.5180,-9.5398,-6.9112,0.001225,292,0.13498
4.0735,-10.4022,-10.2611,0.002934,302,0.25021
-7.9609,-11.3186,-6.9906,0.001761,323,0.04419
5.0259,-10.6741,-9.7077,0.000625,302,0.11586
-7.0074,-10.5053,7.4027,0.000317,349,0.04329
-7.1977,-12.2152,6.6524,-0.000947,356,0.17761
4.4613,-10.8735,9.5691,0.001431,314,0.20812
-10.1778,-10.0482,-2.5254,0.001428,340,0.10820
-8.6007,-10.8205,-6.2102,0.001089,327,0.20312
-6.5810,-11.6370,7.4886,-0.000011,352,0.29951
9.0013,-10.7823,5.7248,0.003086,299,0.13190
-2.2343,-10.6742,10.2919,0.000980,334,0.14409
-9.9738,-11.3455,1.3743,0.001543,356,0.24973
9.0574,-10.1454,-5.9811,0.001441,292,0.22342
-0.9756,-9.7907,-11.1298,0.002474,306,0.19515
3.5900,-11.5100,9.7956,0.002066,318,0.21338
0.2795,-11.2493,-10.9424,0.000146,310,0.11171
1.2106,-10.5473,-11.0072,0.001295,306,0.14192
0.2272,-10.1367,-11.1175,0.000318,306,0.13293
1.6386,-10.6100,10.4811,0.001738,322,0.13978
-9.6493,-11.8935,2.3050,0.000782,360,0.15554
7.7412,-11.2727,7.1549,0.001067,303,0.19071
-4.8474,-12.9834,8.5476,0.001577,349,0.14431
5.7135,-9.8407,-9.4416,0.000659,298,0.11739
9.0007,-11.8479,5.3507,0.001464,302,0.10166
-9.4570,-10.9713,-4.4540,0.002668,335,0.13860
-0.5463,-10.6012,-11.0515,0.001601,306,0.05851
10.3214,-10.3676,3.0306,0.000238,291,0.07528
-3.2932,-11.2634,-10.3920,0.002334,314,0.22845
6.5227,-10.0995,-8.8368,0.001386,298,0.09371
5.9732,-10.9099,-9.0796,0.002252,301,0.13045
-8.3913,-11.9607,-6.1700,0.002331,327,0.04627
10.4601,-11.5479,1.7695,0.000756,294,0.13547
9.5017,-10.6643,-5.0269,0.001360,293,0.22614
6.2433,-11.6494,8.3878,0.002599,307,0.05332
7.0389,-11.9983,7.6407,0.000967,307,0.19440
2.0385,-9.7723,-10.9819,0.001311,302,0.24674
-8.9443,-11.8462,4.1427,0.000249,365,0.02258
-4.3599,-10.9662,-10.0097,0.001113,315,0.14042
-8.1594,-13.3832,4.9065,0.001020,364,0.07443
10.5784,-11.3832,-1.1025,0.003021,291,0.19053
-10.2171,-10.6658,-1.5480,0.001351,344,0.10147
9.5038,-11.0297,4.7413,0.001657,298,0.10188
7.8074,-10.1485,-7.6319,0.001238,294,0.09311
4.2765,-11.4968,-9.9635,0.000349,305,0.29191
8.4157,-11.5725,6.2885,0.001010,303,0.12807
-7.2530,-11.8116,-7.6996,0.002420,323,0.16397
-0.2999,-10.6878,10.5757,0.000813,329,0.13669
10.4788,-10.9477,-2.1391,0.002179,291,0.09913
-5.7080,-11.4100,8.3605,0.001573,349,0.06614
9.9558,-10.1907,4.1075,0.002016,294,0.09148
6.9698,-10.8832,-8.2937,0.004017,298,0.11492
-5.3340,-10.6787,-9.5454,0.001955,315,0.24554
-4.8895,-11.9986,8.7889,0.000750,346,0.11347
-9.6613,-11.6040,-3.5132,0.001210,339,0.13574
4.5343,-11.9306,9.3252,0.002445,315,0.25824
8.4242,-12.6369,5.9376,0.003700,306,0.10624
-8.9727,-11.4595,-5.3440,0.001715,331,0.21301
-9.9963,-11.1351,-2.5465,0.002375,342,0.18372
2.6827,-12.1229,9.9357,0.000913,322,0.21333
-0.8487,-11.7420,-10.8332,0.001721,310,0.05806
-2.8584,-12.3396,-10.3357,0.000881,317,0.14121
-6.4549,-12.2553,-8.3737,0.002993,323,0.24152
6.3049,-13.7376,7.7682,0.003023,315,0.12523
-6.4341,-12.7312,7.3129,0.001303,354,0.27528
2.2397,-10.8927,-10.7714,0.002001,306,0.25689
7.7765,-12.3321,6.8284,0.002753,307,0.12866
10.2639,-11.4278,2.6927,0.003895,294,0.16626
1.5122,-12.7270,-10.6053,0.003719,313,0.21942
-5.8658,-11.5546,-9.0101,0.001443,319,0.22544
-6.9821,-12.9232,-7.6561,0.001603,327,0.24742
9.8759,-11.1367,-4.0059,0.001261,293,0.25598
1.3452,-11.6464,-10.8222,0.002074,310,0.13993
10.3043,-12.0629,-1.9688,0.001653,295,0.10280
-3.1532,-11.1435,9.8998,0.002162,338,0.14674
8.4293,-10.6238,-6.7581,0.001693,296,0.09243
9.9271,-11.2476,3.7174,0.000479,295,0.08100
10.5703,-11.7833,-0.0476,0.002933,291,0.04408
-2.1366,-11.5436,-10.6726,0.000985,313,0.16389
-3.9960,-12.5979,9.1571,0.001384,345,0.14768
-10.0152,-11.8717,0.3874,0.001863,352,0.10557
-2.4905,-13.3985,-10.2382,0.004091,318,0.09346
10.2587,-13.0717,1.1744,0.002570,299,0.09522
3.6488,-12.5632,9.5378,0.001302,319,0.25685
-4.9509,-11.7987,-9.5447,0.002381,319,0.15063
9.8833,-12.3299,3.2837,0.001142,298,0.15887
2.7363,-13.1749,9.6809,0.001642,323,0.26041
10.4612,-12.1536,1.0000,0.003529,295,0.17476
6.3377,-12.9314,-8.3062,0.001959,306,0.27013
-4.6006,-12.8866,-9.4943,0.001834,322,0.22880
-0.5430,-12.9338,-10.6717,0.006341,314,0.10438
-9.2568,-12.0924,-4.4435,0.002838,335,0.22042
3.2699,-11.2110,-10.4271,0.002328,306,0.20709
-2.1355,-12.7349,9.8276,0.000606,338,0.14675
2.4152,-11.9943,-10.5409,0.002020,309,0.23915
-6.6801,-14.0227,-7.6009,0.003171,331,0.17661
0.3580,-12.2995,-10.7915,0.004848,313,0.10971
-10.0293,-11.7534,-1.5699,0.001791,346,0.18922
-6.1489,-13.3334,-8.3244,0.003615,327,0.19172
8.2923,-11.5913,-6.6518,0.001427,300,0.04733
-3.9536,-12.0764,-10.0015,0.005895,318,0.21728
-3.5785,-13.1531,-9.9253,0.003109,321,0.14700
-10.1718,-11.2788,-0.5738,0.002251,348,0.10993
-7.7245,-12.4558,-6.9325,0.001699,327,0.16008
-5.5583,-12.6076,-8.9772,0.003236,323,0.19270
5.2482,-11.7312,-9.3701,0.001153,305,0.11016
-9.7902,-12.2211,-2.5549,0.003359,343,0.14560
8.9782,-12.9124,4.9755,0.001465,303,0.11681
6.2158,-11.8663,-8.6858,0.003218,302,0.09684
-1.6893,-12.5824,-10.5712,0.001900,314,0.06906
1.6983,-11.6650,10.2529,0.000880,325,0.11389
-7.0370,-13.2775,6.5158,0.002544,358,0.26269
7.6941,-11.2425,-7.4765,0.001096,298,0.26585
-7.7332,-12.7995,5.7987,0.001636,360,0.21591
6.2819,-12.6944,8.0790,0.002177,311,0.21220
-8.7457,-12.5932,-5.3130,0.002959,331,0.05187
-1.2516,-11.2168,10.3899,0.001346,333,0.15162
-3.1046,-12.1680,9.6607,0.000246,341,0.14317
7.0662,-13.0495,7.3182,0.001471,311,0.12074
-7.4478,-13.5769,-6.8809,0.002006,331,0.24613
9.4955,-12.1001,4.3482,0.002584,299,0.10719
-9.2323,-12.4140,3.2090,-0.000030,364,0.03490
10.1345,-11.6162,-2.9980,0.003399,293,0.09488
-8.7320,-12.9081,4.0804,0.000999,365,0.03576
5.4520,-12.7580,-9.0173,0.002538,306,0.09986
8.3822,-13.6992,5.5673,0.001384,307,0.10772
9.4044,-11.7581,-4.7845,0.001359,297,0.09435
9.7897,-13.4058,2.8828,0.002273,301,0.19838
-2.1884,-11.7067,10.0705,0.001188,337,0.14096
-9.5185,-13.5348,1.2709,0.000443,358,0.16343
5.4751,-14.4131,8.1294,0.003407,319,0.12575
4.5817,-12.9801,9.0426,0.001162,315,0.05255
5.4375,-12.3260,8.7550,0.002394,311,0.05640
-9.8025,-12.8331,-1.5820,0.001040,347,0.15815
-7.5297,-13.8561,5.6696,0.001609,362,0.24602
-9.4421,-12.7023,-3.5090,0.000596,339,0.21765
-6.2724,-13.7791,7.1319,0.000383,357,0.08757
5.4703,-13.3715,8.4517,0.003851,315,0.21072
7.7807,-13.3968,6.4853,0.004467,310,0.11177
7.0267,-12.0444,-7.9432,0.000938,302,0.26443
8.9181,-11.3312,-5.8216,0.002353,296,0.21748
-9.7832,-12.9736,0.3451,0.001189,354,0.18434
7.7461,-12.3414,-7.1155,0.003395,302,0.24020
-9.7677,-12.4402,1.3296,0.002671,356,0.10277
10.1042,-13.1678,-1.7628,0.001406,299,0.10371
-5.7344,-12.3461,8.0648,0.000289,350,0.16322
4.4767,-12.5651,-9.6401,0.003878,308,0.28851
-3.9273,-13.6043,8.9136,0.001799,346,0.15329
10.1837,-12.5487,2.1622,0.003323,297,0.24759
3.6949,-13.6154,9.2663,0.003641,319,0.05333
-0.1972,-12.7748,10.1170,0.000814,333,0.12137
9.7158,-12.2783,-3.8207,0.001639,297,0.20983
-8.7517,-14.5656,3.0618,0.000305,366,0.05035
7.1390,-13.1302,-7.5036,0.002417,306,0.10767
-3.2349,-14.2201,-9.8076,0.003499,322,0.09303
4.6527,-13.6129,-9.2698,0.002651,310,0.09775
-4.2508,-13.9572,-9.3926,0.001153,325,0.12658
-9.0214,-13.2098,-4.4209,0.003462,335,0.05400
-9.4293,-12.9791,2.2496,0.001095,360,0.22099
-9.9611,-12.3788,-0.6005,0.003337,350,0.19659
-9.0037,-13.4879,3.1424,0.002206,364,0.09607
9.2124,-12.9404,-4.5985,0.001738,301,0.11566
9.4533,-13.1691,3.9602,0.002568,302,0.22995
-4.7394,-13.9963,8.3317,0.002608,350,0.16195
-5.2316,-13.6733,-8.9077,0.002331,326,0.24331
-2.0833,-13.7656,9.5835,0.000817,341,0.12232
-3.0510,-13.1880,9.4194,0.000726,342,0.14685
9.6285,-14.5124,2.5056,0.004155,305,0.20562
8.9128,-13.9732,4.5945,0.003588,306,0.21045
-1.1504,-13.2900,9.9164,0.002382,337,0.13138
-1.1996,-12.2511,10.1482,0.001011,334,0.14508
10.3639,-12.8591,0.1350,0.002689,295,0.06034
0.6144,-13.3967,-10.5689,0.005134,317,0.10660
2.6041,-13.0869,-10.2718,0.003461,313,0.20362
6.4627,-13.9699,-7.8758,0.005665,310,0.11590
-9.5558,-13.2971,-2.5590,0.001874,343,0.22005
10.0027,-13.7188,1.8174,0.004029,301,0.19980
-6.8384,-14.3340,6.3447,0.000724,361,0.10063
7.7376,-14.4733,6.1220,0.009144,311,0.12040
8.9367,-12.3958,-5.4085,0.003127,300,0.21228
-0.1505,-13.8174,9.8706,0.000805,334,0.23171
0.7573,-12.2412,10.2652,0.004404,329,0.13710
10.0993,-13.9112,0.5401,0.002378,299,0.05571
3.4614,-12.3045,-10.1469,0.002518,309,0.25293
9.9594,-12.7438,-2.8129,0.003084,297,0.10251
-8.4969,-13.9719,3.9940,0.000370,368,0.02245
-4.6217,-15.0224,8.0795,0.000973,353,0.09683
7.0665,-14.1001,6.9847,0.003798,314,0.10543
3.6484,-13.3834,-9.8247,0.002996,312,0.20952
-9.1790,-14.0644,2.1854,0.000526,362,0.17897
-4.8885,-14.7453,-8.8091,0.005174,329,0.14300
3.7173,-14.6610,8.9525,0.001611,323,0.19768
8.4185,-12.4722,-6.1843,0.002213,300,0.08229
-9.2021,-13.7986,-3.4963,0.003479,339,0.05306
-5.4722,-14.3815,7.6800,0.002354,354,0.17042
1.7326,-13.8305,-10.3187,0.005639,317,0.10847
9.7384,-13.8552,-2.6251,0.004307,301,0.10587
6.2826,-14.7639,7.4296,0.003408,318,0.09528
-9.5591,-13.8936,-1.5968,0.001493,347,0.17151
2.7940,-14.1850,-9.9377,0.005203,316,0.18877
-7.9253,-14.4448,4.8001,0.000372,366,0.07397
10.3939,-12.4784,-0.9200,0.003360,295,0.20480
-8.1414,-13.0955,-6.1225,0.002655,331,0.17671
9.8114,-14.7172,1.4319,0.005392,303,0.09099
8.9832,-14.0254,-4.4570,0.003358,305,0.14942
7.2548,-14.1174,-7.0238,0.004378,308,0.14256
-9.2610,-14.6325,1.2215,0.001468,359,0.15214
